Segment ID,day,Direction,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
8152,Weekday,WB,5.0,22.333333333333332,14.88888888888889,6.0,6.111111111111111,7.777777777777778,22.444444444444443,66.66666666666667,240.66666666666666,235.66666666666666,156.77777777777777,153.55555555555554,197.11111111111111,206.77777777777777,200.0,255.22222222222223,311.1111111111111,263.55555555555554,270.0,249.55555555555554,187.0,127.33333333333333,107.22222222222223,68.22222222222223,52.333333333333336,3428.3333333333335
8152,Weekend,EB,5.0,36.8,23.6,13.8,8.4,8.4,13.2,48.0,96.0,114.4,148.2,194.2,222.2,297.4,277.6,258.2,287.0,219.0,145.6,124.8,131.4,65.6,64.8,62.4,44.0,2905.0
8152,Weekend,WB,5.0,36.4,19.2,14.0,8.6,9.4,10.4,31.6,65.6,90.6,144.4,189.6,202.2,266.8,208.8,185.8,257.2,166.2,120.4,101.6,88.6,70.8,48.6,47.0,40.6,2424.4
8288,Weekday,NB,5.0,141.0,78.2,47.4,35.2,79.6,171.2,495.6,821.8,812.4,626.6,636.8,714.0,834.0,843.2,940.0,897.4,902.0,897.6,921.2,791.8,717.6,557.4,400.6,263.2,13625.8
8288,Weekday,SB,5.0,134.2,68.2,43.4,33.8,52.2,92.8,230.6,479.8,542.0,560.4,598.2,640.6,716.6,733.0,764.2,881.4,989.4,1018.4,897.2,755.8,512.0,353.8,286.8,184.6,11569.4
8288,Weekend,NB,5.0,219.0,131.25,85.75,57.5,53.25,82.25,156.5,237.25,374.25,554.75,656.25,861.75,968.25,941.5,930.75,927.5,899.5,869.5,844.5,707.75,618.0,487.75,373.0,262.75,12300.5
8288,Weekend,SB,5.0,190.75,115.25,80.5,51.75,48.25,66.0,88.0,220.0,356.25,502.75,705.75,746.75,830.25,842.75,860.0,798.0,755.0,704.0,653.0,542.75,429.0,324.0,246.0,199.25,10356.0
8494,Weekday,EB,5.0,134.3,73.5,51.0,45.3,65.6,152.7,448.0,624.2,577.1,593.6,622.0,696.0,747.5,769.3,726.6,740.7,748.1,772.4,684.0,621.1,499.1,398.6,304.0,198.3,11293.0
8494,Weekday,WB,5.0,118.6,62.4,41.9,30.1,37.8,72.5,162.6,371.7,576.5,497.8,557.3,627.0,676.6,683.9,707.8,741.6,719.6,722.5,665.2,605.3,477.5,352.5,262.1,202.2,9973.0
8494,Weekend,EB,5.0,226.6,163.0,110.6,71.2,73.2,90.4,169.2,245.6,422.4,581.6,697.2,809.2,835.0,846.25,755.5,812.75,808.75,779.5,733.25,666.75,538.0,434.75,347.0,231.5,11492.5
8494,Weekend,WB,5.0,174.2,122.0,80.0,67.0,55.6,61.4,95.2,226.4,337.0,496.4,629.8,717.4,815.0,803.5,756.75,770.25,667.25,626.25,596.75,558.0,414.5,311.25,248.0,204.5,9862.0
9661,Weekday,EB,5.0,61.2,39.1,24.3,22.1,30.8,61.4,167.8,315.9,352.4,278.5,274.4,290.6,333.8,356.5,416.6,442.0,468.8,469.7,409.5,347.3,267.3,207.9,150.6,112.3,5900.8
9661,Weekday,WB,5.0,42.7,25.5,18.5,22.4,31.1,58.9,116.9,275.2,309.0,216.1,211.0,225.0,247.3,259.4,356.4,388.4,391.1,391.3,299.4,256.1,187.0,142.6,105.8,85.0,4662.1
9661,Weekend,EB,5.0,111.0,79.0,50.0,37.6,37.0,44.0,74.4,121.6,178.0,234.4,272.2,312.8,300.75,309.25,316.25,306.25,310.5,300.25,308.0,288.25,232.25,175.0,145.25,110.75,4460.75
9661,Weekend,WB,5.0,81.8,56.8,38.0,36.0,35.0,32.4,61.2,105.0,158.8,205.2,242.6,252.0,287.0,303.5,271.0,287.25,278.75,259.75,234.5,243.25,191.75,149.0,120.5,100.5,4100.0
9788,Weekday,EB,5.0,87.4,47.0,36.6,28.0,44.3,113.7,421.6,613.8,595.3,465.2,429.9,471.6,489.5,521.8,566.2,562.3,536.8,543.2,561.3,510.5,404.4,309.8,235.5,177.0,8772.7
9788,Weekday,WB,5.0,91.7,43.9,29.7,25.8,30.5,63.8,141.5,357.4,375.2,390.1,418.4,457.1,510.4,521.4,570.9,628.2,600.5,594.1,531.4,486.1,364.9,273.1,199.0,161.9,7867.0
9788,Weekend,EB,5.0,156.4,100.6,62.4,46.0,34.8,60.0,137.6,187.2,281.0,368.4,435.0,541.0,557.0,561.5,550.0,578.0,523.25,538.5,528.5,468.5,419.0,307.0,235.75,179.25,7856.75
9788,Weekend,WB,5.0,170.0,107.0,74.4,54.0,46.4,44.2,74.2,185.8,237.6,378.2,469.0,522.4,559.0,550.5,534.75,536.0,506.75,438.75,411.5,386.0,329.0,231.5,193.0,179.0,7206.0
9896,Weekday,EB,5.0,101.6,61.8,42.2,50.8,79.4,194.6,498.6,762.4,628.4,465.0,417.2,422.6,456.8,482.8,568.0,541.0,588.0,579.0,498.2,428.8,328.0,264.8,250.0,159.4,8869.4
9896,Weekday,WB,5.0,78.4,52.0,29.2,26.6,36.6,70.6,145.4,281.4,301.4,269.4,259.0,277.4,303.2,329.8,369.0,423.0,422.6,440.2,365.0,310.2,255.0,204.0,169.4,137.8,5556.6
9896,Weekend,EB,5.0,165.75,113.75,92.25,70.5,64.25,91.5,163.25,216.0,274.75,325.25,401.5,387.5,410.0,432.75,458.25,435.5,388.5,413.5,387.75,368.25,318.25,269.0,247.5,156.5,6652.0
9896,Weekend,WB,5.0,134.75,96.25,59.5,55.75,41.0,59.0,70.0,109.25,147.5,205.5,219.75,261.0,280.25,299.0,292.75,293.5,287.0,273.75,251.25,243.5,196.75,184.5,162.25,132.5,4356.25
9922,Weekday,EB,5.0,78.6,52.4,40.2,39.2,58.0,112.8,310.8,672.6,651.4,387.8,339.8,329.4,359.8,376.8,473.4,453.2,518.2,496.8,403.8,306.6,230.0,205.0,192.0,138.4,7227.0
9922,Weekday,WB,5.0,70.0,43.4,27.6,26.6,28.6,61.2,130.6,276.8,347.2,253.2,245.2,257.4,284.8,300.0,342.0,397.8,430.8,402.0,331.2,250.4,202.6,161.8,134.8,109.2,5115.2
9922,Weekend,EB,5.0,124.0,73.0,74.0,54.0,53.0,67.0,123.0,158.0,219.0,301.0,308.0,355.0,,,,,,,,,,,,,
9922,Weekend,WB,5.0,105.0,67.0,50.0,49.0,38.0,40.0,48.0,100.0,142.0,196.0,261.0,272.0,,,,,,,,,,,,,
10143,Weekday,EB,5.0,60.0,37.8,32.4,20.8,45.0,89.4,179.0,331.8,333.6,251.8,218.4,219.0,226.4,245.0,301.8,288.0,311.0,270.4,248.4,197.2,162.6,140.0,104.4,79.8,4394.0
10143,Weekday,WB,5.0,65.2,41.2,35.6,23.2,34.0,41.6,101.2,283.8,360.0,277.2,276.6,297.8,331.4,362.4,401.2,482.4,491.8,489.0,362.2,299.4,247.4,190.4,141.8,107.2,5744.0
10143,Weekend,EB,5.0,116.0,70.0,57.0,37.0,37.0,37.0,62.0,93.0,131.0,176.0,176.0,233.0,,,,,,,,,,,,,
10143,Weekend,WB,5.0,102.0,89.0,55.0,48.0,53.0,34.0,55.0,99.0,175.0,242.0,330.0,371.0,,,,,,,,,,,,,
10164,Weekday,EB,5.0,73.4,50.6,35.6,32.2,74.4,175.0,536.8,751.6,817.2,623.6,523.0,518.4,515.4,529.0,581.6,621.8,627.6,660.0,571.6,393.2,278.0,225.0,182.6,120.4,9518.0
10164,Weekday,WB,5.0,80.2,48.8,30.8,38.2,48.6,120.4,241.6,438.2,493.2,427.6,384.0,392.4,419.0,424.4,522.4,627.6,637.6,638.6,556.8,403.6,290.2,235.2,188.8,149.2,7837.4
10164,Weekend,EB,5.0,109.0,73.75,34.5,48.5,54.0,59.25,86.0,133.75,165.25,222.25,243.75,281.5,332.5,355.25,391.25,385.5,386.75,474.25,486.75,418.75,313.75,252.5,214.5,163.5,5686.75
10164,Weekend,WB,5.0,94.5,73.25,36.75,52.75,46.25,48.75,68.0,99.75,133.25,198.75,217.75,239.75,245.0,278.0,271.25,288.25,262.5,327.0,297.5,275.75,223.0,185.75,178.0,156.5,4298.0
10188,Weekday,EB,5.0,57.6,41.0,28.6,23.2,47.4,78.0,222.4,466.6,430.8,267.2,259.6,262.0,280.6,305.8,355.2,334.8,361.8,399.0,342.0,309.4,253.6,191.0,142.6,113.2,5573.4
10188,Weekday,WB,5.0,82.8,45.4,31.8,33.2,47.8,85.6,214.2,413.0,440.0,360.2,355.2,392.8,422.6,443.4,513.8,578.6,621.8,637.0,492.2,444.8,325.8,259.2,211.8,176.4,7629.4
10188,Weekend,EB,5.0,105.75,76.0,50.5,40.0,45.5,41.0,76.75,122.25,163.25,203.0,220.5,258.5,248.75,284.0,272.5,277.5,262.5,288.0,261.75,242.25,209.75,170.25,133.75,117.5,4171.5
10188,Weekend,WB,5.0,147.25,106.5,78.75,64.75,54.25,58.75,95.5,194.0,233.75,311.75,354.25,413.25,398.5,432.0,423.25,413.25,404.0,362.25,329.25,332.75,277.25,211.0,190.25,169.75,6056.25
10196,Weekday,EB,5.0,70.7,40.8,30.9,43.0,95.1,198.0,559.3,877.8,759.9,503.4,419.9,427.5,450.0,509.3,576.0,573.6,615.3,594.6,457.9,347.5,265.2,232.3,180.9,121.8,8950.7
10196,Weekday,WB,5.0,72.4,47.6,31.0,36.0,42.8,99.1,215.1,425.0,486.3,413.0,376.5,388.7,419.0,459.3,546.0,731.2,659.5,616.7,455.3,325.9,249.1,187.3,160.0,123.5,7566.3
10196,Weekend,EB,5.0,98.0,60.2,50.4,46.8,57.6,61.0,119.2,161.6,220.0,279.2,305.4,456.0,475.5,506.0,463.75,451.0,446.5,438.0,389.5,317.75,267.25,230.0,186.75,129.0,6204.25
10196,Weekend,WB,5.0,110.75,70.0,63.75,60.5,43.5,53.5,86.25,124.25,184.5,224.25,277.75,407.75,432.75,442.0,414.75,462.75,398.5,374.5,334.0,294.0,256.0,214.75,186.0,160.75,5677.5
10335,Weekday,NB,5.0,32.4,23.4,23.6,54.8,234.0,754.0,949.4,922.8,551.8,499.2,495.4,510.0,495.6,623.0,554.2,525.8,537.0,497.2,409.8,353.6,259.0,204.2,130.0,70.0,9710.2
10335,Weekday,SB,5.0,75.8,42.2,21.0,16.0,18.6,45.4,108.4,325.0,324.2,306.4,328.0,348.4,392.4,449.4,532.4,626.8,698.8,672.4,615.2,462.8,353.2,250.4,180.8,131.6,7325.6
10335,Weekend,NB,5.0,71.0,41.75,30.0,31.75,55.25,104.0,158.5,262.25,320.5,374.75,409.5,432.75,414.25,583.25,497.0,487.0,466.0,477.25,412.75,344.5,262.5,219.5,166.75,107.25,6730.0
10335,Weekend,SB,5.0,124.5,87.0,47.0,30.75,19.75,20.25,41.75,84.0,163.75,195.25,245.75,300.75,314.5,437.0,448.0,455.0,435.25,431.25,412.5,342.75,273.5,204.25,188.5,164.5,5467.5
11273,Weekday,NB,5.0,46.06666666666667,25.066666666666666,16.6,17.733333333333334,30.733333333333334,77.4,221.46666666666667,523.2666666666667,498.6666666666667,331.6666666666667,308.8,345.0,368.46666666666664,361.6666666666667,441.4,496.46666666666664,448.46666666666664,449.8666666666667,409.0,319.93333333333334,241.53333333333333,189.66666666666666,122.66666666666667,88.0,6379.6
11273,Weekday,SB,5.0,85.0,56.4,30.8,31.4,35.2,95.8,285.2,761.8,664.4,567.8,526.4,591.6,703.4,684.0,835.2,865.2,851.8,942.2,814.0,609.8,438.6,304.4,228.4,161.6,11170.4
11273,Weekend,NB,5.0,80.33333333333333,41.0,32.833333333333336,25.0,25.333333333333332,45.666666666666664,87.66666666666667,174.66666666666666,276.8333333333333,358.5,351.8333333333333,361.0,412.75,420.0,411.5,410.5,380.5,358.0,321.75,285.25,211.75,163.0,145.75,111.5,5555.5
11273,Weekend,SB,5.0,140.25,82.25,51.0,48.75,46.25,50.75,117.0,220.5,380.0,527.0,653.75,705.0,782.0,771.0,732.0,674.0,626.75,551.75,520.25,446.0,360.0,246.25,214.25,180.0,9126.75
11362,Weekday,NB,5.0,73.2,42.8,25.6,22.8,48.0,108.4,284.8,561.0,653.4,452.8,430.4,446.6,469.8,490.6,574.2,673.6,625.0,602.8,470.2,438.4,336.8,263.6,189.4,152.0,8436.2
11362,Weekday,SB,5.0,119.2,66.6,40.2,22.2,36.8,85.6,278.6,653.6,592.4,464.6,487.4,507.4,537.2,591.0,712.2,742.2,730.4,747.0,734.0,591.4,433.0,359.4,299.2,223.8,10055.4
11362,Weekend,NB,5.0,141.0,81.0,53.0,32.0,47.0,57.0,122.0,223.0,259.0,385.0,421.0,465.0,,,,,,,,,,,,,
11362,Weekend,SB,5.0,218.0,144.0,116.0,59.0,49.0,62.0,126.0,203.0,366.0,411.0,491.0,559.0,,,,,,,,,,,,,
11449,Weekday,EB,5.0,25.0,16.0,6.6,5.2,3.8,36.8,156.0,558.2,436.4,207.2,165.6,163.2,183.2,198.2,298.0,330.0,261.4,255.2,220.4,185.6,139.0,119.8,71.2,53.2,4095.2
11449,Weekday,WB,5.0,22.0,9.2,3.0,2.8,2.0,15.0,42.4,186.0,185.6,110.2,109.0,147.0,135.4,149.6,269.2,374.6,329.2,294.0,189.8,128.6,87.4,75.6,47.8,35.4,2950.8
11449,Weekend,EB,5.0,47.0,37.0,17.0,14.0,5.0,12.0,33.0,56.0,88.0,126.0,153.0,170.0,,,,,,,,,,,,,
11449,Weekend,WB,5.0,30.0,16.0,7.0,6.0,3.0,8.0,12.0,41.0,86.0,97.0,118.0,121.0,,,,,,,,,,,,,
11599,Weekday,NB,5.0,20.833333333333332,9.166666666666666,5.333333333333333,2.8333333333333335,7.5,31.166666666666668,215.33333333333334,626.1666666666666,481.0,233.33333333333334,192.66666666666666,181.16666666666666,204.5,238.33333333333334,319.3333333333333,336.8333333333333,276.3333333333333,260.0,260.5,184.5,136.5,101.0,77.33333333333333,46.5,4448.166666666667
11599,Weekday,SB,5.0,19.333333333333332,7.5,5.0,3.0,2.8333333333333335,16.666666666666668,46.5,204.66666666666666,201.16666666666666,118.33333333333333,138.33333333333334,155.16666666666666,175.16666666666666,199.66666666666666,366.1666666666667,399.5,405.6666666666667,393.5,294.3333333333333,190.83333333333334,110.5,68.5,53.166666666666664,40.166666666666664,3615.6666666666665
11599,Weekend,NB,5.0,40.5,24.75,13.5,11.5,5.5,12.0,41.25,79.5,108.0,139.5,165.25,212.75,239.75,226.25,230.25,205.75,186.0,209.75,198.75,151.75,112.25,85.75,74.75,56.0,2831.0
11599,Weekend,SB,5.0,34.25,20.75,13.0,11.5,4.75,10.75,23.5,50.25,68.25,97.25,139.5,178.25,210.5,193.75,204.75,161.75,157.0,117.75,105.25,78.75,63.75,54.25,41.5,37.75,2078.75
12198,Weekday,NB,5.0,122.8,65.4,49.0,48.0,87.0,286.6,684.6,1158.8,1171.8,814.4,738.6,757.6,744.6,731.0,953.8,893.6,816.4,772.4,659.0,605.4,494.0,380.8,331.0,246.4,13613.0
12198,Weekend,NB,5.0,241.0,156.0,105.0,70.0,63.0,142.0,233.0,380.0,503.0,654.0,723.0,795.0,,,,,,,,,,,,,
12215,Weekday,NB,5.0,141.8,73.2,50.6,40.8,78.0,267.8,727.2,1159.2,1235.4,925.2,786.8,780.0,789.6,783.8,926.0,890.4,891.0,949.4,807.4,715.8,586.2,427.0,345.0,263.0,14640.6
12215,Weekend,NB,5.0,240.25,143.25,85.75,72.0,61.25,112.5,229.75,359.5,516.0,654.5,736.0,798.25,823.75,787.0,784.75,691.25,684.0,656.5,639.25,583.5,486.25,376.5,357.75,292.5,11172.0
12806,Weekday,EB,5.0,33.4,15.8,11.0,9.4,16.0,64.8,358.4,1062.4,557.0,323.0,274.6,298.8,325.0,418.6,605.0,626.2,646.4,688.8,523.4,338.0,203.2,156.4,113.0,72.8,7741.4
12806,Weekday,WB,5.0,7.6,2.6,0.6,1.8,0.6,5.4,38.8,167.2,161.4,70.6,56.6,70.0,76.2,74.8,194.0,143.6,105.4,118.0,97.8,67.6,48.8,36.8,22.6,11.6,1580.4
12806,Weekend,EB,5.0,71.0,37.25,26.5,18.0,12.25,24.0,53.5,109.0,154.0,201.0,283.5,354.75,359.75,401.5,371.75,324.5,304.5,285.75,280.25,261.75,215.75,157.5,106.75,68.0,4482.5
12806,Weekend,WB,5.0,12.0,7.5,1.5,2.75,1.5,3.5,11.25,23.0,35.0,44.0,43.0,63.0,60.75,73.0,76.75,69.5,62.5,55.0,52.25,41.75,36.0,29.0,21.0,15.75,841.25
12809,Weekday,EB,5.0,16.8,8.7,4.4,4.7,10.6,27.6,167.5,648.7,363.2,155.8,143.7,159.6,161.3,167.8,263.2,228.3,209.6,208.6,165.4,129.5,95.1,76.7,49.2,36.0,3502.0
12809,Weekday,WB,5.0,15.8,6.1,3.5,2.6,2.2,11.0,38.7,180.9,173.0,121.2,107.2,149.5,133.4,180.3,282.5,386.0,397.7,334.5,213.5,142.3,90.2,64.4,42.7,26.4,3105.6
12809,Weekend,EB,5.0,20.6,16.2,9.4,7.4,7.0,11.8,16.6,36.0,61.4,74.4,88.8,123.4,140.0,150.5,139.5,127.5,128.5,124.0,114.75,86.0,59.75,52.25,38.0,29.25,1632.5
12809,Weekend,WB,5.0,17.2,14.6,7.0,7.4,3.0,5.4,13.4,23.8,47.8,66.2,108.0,121.2,139.25,135.0,134.75,115.0,122.25,114.25,111.0,76.75,57.5,43.75,36.75,29.0,1515.0
12829,Weekday,EB,5.0,64.6,37.3,20.8,22.1,48.0,126.2,357.5,611.6,613.9,477.6,433.3,437.0,465.2,472.4,523.0,504.6,484.8,493.2,467.7,395.7,300.6,254.4,194.0,128.2,7933.7
12829,Weekday,WB,5.0,62.7,39.4,26.0,21.1,27.3,57.2,167.4,332.1,365.6,335.5,346.9,413.9,416.5,423.9,465.2,587.7,590.6,581.8,477.5,343.4,255.6,206.4,169.0,122.6,6835.3
12829,Weekend,EB,5.0,113.8,73.0,48.0,33.4,37.6,67.4,126.6,194.4,263.4,339.6,379.0,398.2,450.0,453.5,435.5,415.0,428.0,402.0,373.5,324.75,256.25,213.75,176.0,132.25,6182.75
12829,Weekend,WB,5.0,107.4,69.6,46.6,38.8,33.4,40.2,80.6,140.0,236.2,309.0,362.0,371.8,485.5,508.25,457.0,408.25,371.0,334.0,289.5,281.75,227.25,185.25,179.5,127.25,5726.5
12832,Weekday,EB,5.0,65.9,36.4,24.5,30.8,49.6,137.8,403.8,807.9,717.1,505.3,495.4,484.3,523.5,524.1,606.4,583.5,522.3,553.1,522.9,431.7,336.6,259.9,185.9,128.1,8936.8
12832,Weekday,WB,5.0,50.5,64.4,133.4,183.2,196.9,204.4,272.6,431.3,428.4,410.3,431.5,499.9,505.9,540.2,485.8,511.9,479.1,493.6,385.8,263.1,166.5,134.9,92.9,74.8,7441.3
12832,Weekend,EB,5.0,114.375,67.0,50.875,28.125,34.375,59.75,120.5,200.0,297.75,383.375,446.75,473.875,523.25,477.625,465.625,422.75,443.625,415.5,391.0,359.875,266.75,211.25,179.0,131.25,6564.25
12832,Weekend,WB,5.0,62.625,64.75,96.25,124.25,133.25,172.75,214.875,280.375,325.75,370.0,403.75,435.5,490.0,447.25,385.875,331.25,281.75,231.375,197.875,174.5,139.25,131.375,84.5,74.625,5653.75
12945,Weekday,WB,5.0,61.5,32.833333333333336,16.666666666666668,11.5,10.166666666666666,19.333333333333332,67.5,239.33333333333334,307.3333333333333,225.16666666666666,229.16666666666666,357.1666666666667,400.8333333333333,476.3333333333333,537.8333333333334,559.3333333333334,626.0,639.6666666666666,537.3333333333334,311.3333333333333,190.66666666666666,145.0,97.16666666666667,70.33333333333333,6169.5
12945,Weekend,WB,5.0,63.75,40.0,23.25,18.0,13.25,23.75,68.5,212.0,279.5,239.0,313.75,348.25,419.75,451.25,569.25,537.0,556.75,621.25,594.75,447.0,295.0,148.0,131.5,106.5,6521.0
13103,Weekday,WB,5.0,32.2,16.6,10.4,6.4,8.6,19.8,63.2,258.2,279.8,265.6,278.6,322.6,317.6,367.6,432.4,531.0,750.2,723.6,638.4,306.0,155.0,109.0,90.4,62.6,6045.8
13103,Weekend,WB,5.0,64.75,42.5,21.5,15.5,14.0,14.75,24.0,52.25,134.75,159.25,194.0,399.0,457.25,417.75,331.75,243.0,216.75,166.75,170.25,147.5,123.5,101.0,88.25,70.25,3670.25
13120,Weekday,WB,5.0,155.4,97.2,65.0,57.0,69.4,170.2,431.2,913.8,894.8,693.6,682.6,710.6,735.6,795.6,997.6,1086.0,1083.2,1136.2,982.0,758.8,579.6,447.0,357.2,288.6,14188.2
13120,Weekend,WB,5.0,286.5,168.0,112.75,95.75,94.5,117.75,217.5,388.75,524.75,643.75,760.75,822.0,1037.75,1044.0,1049.75,943.75,834.0,711.5,656.75,589.75,504.0,421.5,402.75,350.5,12778.75
13133,Weekday,NB,5.0,244.5,137.33333333333334,81.5,63.333333333333336,91.16666666666667,220.83333333333334,469.0,879.6666666666666,1075.5,936.8333333333334,837.5,814.0,890.3333333333334,888.6666666666666,1041.3333333333333,1042.5,1114.8333333333333,1157.6666666666667,1113.5,1058.8333333333333,848.5,693.6666666666666,556.5,395.5,16653.0
13133,Weekday,SB,5.0,174.33333333333334,92.0,70.0,57.833333333333336,120.83333333333333,332.1666666666667,820.0,1211.6666666666667,1147.0,914.8333333333334,856.5,926.5,904.0,983.5,1120.0,1019.3333333333334,1136.5,1068.3333333333333,1005.3333333333334,929.0,754.0,615.0,465.3333333333333,352.1666666666667,17076.166666666668
13133,Weekend,NB,5.0,412.5,270.0,175.75,137.75,128.5,134.25,249.75,407.25,513.5,669.5,782.75,889.75,942.75,906.0,891.75,786.5,768.0,738.5,747.5,709.0,649.25,577.25,519.25,433.25,13440.25
13133,Weekend,SB,5.0,385.5,222.0,149.75,106.5,115.25,154.25,288.75,446.75,571.5,706.0,791.0,873.0,975.5,1059.25,1000.0,963.5,948.25,877.75,852.0,778.0,671.75,513.75,492.25,377.75,14320.0
14422,Weekday,SB,5.0,164.9,96.2,61.4,40.5,58.9,131.7,259.3,461.1,513.9,452.2,476.6,466.3,496.9,538.6,603.9,630.7,633.6,625.9,639.0,534.4,409.9,323.0,313.9,295.9,9228.7
14422,Weekend,SB,5.0,287.375,194.125,130.875,93.75,73.375,86.0,146.875,242.75,354.25,413.25,523.25,586.0,688.0,705.125,667.25,654.25,651.5,624.25,626.0,550.125,453.0,376.125,330.25,308.375,9766.125
14602,Weekday,NB,5.0,39.3125,21.0,19.0625,21.0,69.4375,252.9375,401.9375,573.875,384.375,299.0625,250.875,239.9375,239.75,247.25,337.8125,321.8125,286.1875,273.8125,258.3125,223.375,171.875,134.1875,104.5625,82.625,5254.375
14602,Weekday,SB,5.0,65.33333333333333,31.4,19.133333333333333,15.266666666666667,12.266666666666667,24.333333333333332,63.6,197.66666666666666,155.46666666666667,147.66666666666666,139.93333333333334,151.06666666666666,162.66666666666666,200.26666666666668,279.2,352.53333333333336,384.8666666666667,391.26666666666665,368.46666666666664,293.3333333333333,195.4,143.26666666666668,113.06666666666666,93.0,4000.4666666666667
14602,Weekend,NB,5.0,80.33333333333333,46.083333333333336,29.25,27.333333333333332,30.166666666666668,74.0,128.0,158.75,229.16666666666666,285.6666666666667,326.4166666666667,329.75,297.3333333333333,266.8333333333333,257.1666666666667,249.16666666666666,246.33333333333334,251.66666666666666,234.41666666666666,204.75,173.91666666666666,139.58333333333334,132.25,98.66666666666667,4297.0
14602,Weekend,SB,5.0,102.58333333333333,61.833333333333336,30.333333333333332,22.5,20.416666666666668,17.416666666666668,30.583333333333332,75.41666666666667,117.58333333333333,144.0,161.0,191.58333333333334,206.41666666666666,203.83333333333334,204.33333333333334,208.58333333333334,214.66666666666666,211.16666666666666,216.91666666666666,176.91666666666666,141.58333333333334,120.58333333333333,97.16666666666667,88.66666666666667,3066.0833333333335
15047,Weekday,EB,5.0,34.6,16.4,14.2,13.0,26.0,55.0,167.8,428.2,363.6,255.0,255.0,273.2,283.4,285.2,354.2,335.2,309.8,311.0,271.8,231.2,176.2,148.6,112.2,82.8,4803.6
15047,Weekday,NB,5.0,56.4,30.1,23.8,22.2,34.5,81.0,193.6,366.9,362.5,287.1,271.7,283.1,301.6,316.4,354.9,356.5,349.2,355.0,357.4,292.3,235.0,194.6,138.5,104.4,5368.7
15047,Weekday,SB,5.0,48.6,34.5,25.7,21.4,25.7,65.2,168.4,448.2,409.9,303.9,276.9,287.3,298.3,323.4,388.8,389.7,363.2,370.4,340.0,281.4,228.2,181.1,131.1,91.1,5502.4
15047,Weekday,WB,5.0,45.0,20.6,20.2,22.0,30.4,91.0,218.6,403.8,322.2,267.4,285.2,287.0,295.2,295.8,318.2,343.6,323.6,294.0,298.0,242.2,197.0,164.4,140.4,89.2,5015.0
15047,Weekend,EB,5.0,41.0,42.25,54.25,70.0,77.0,119.25,124.5,152.25,198.5,203.0,222.0,245.25,249.0,234.5,228.5,220.75,198.0,180.5,175.25,144.25,112.0,79.25,67.5,51.75,3490.5
15047,Weekend,NB,5.0,96.0,62.2,42.4,27.8,34.2,48.0,86.4,151.2,215.8,265.4,307.0,307.6,335.0,319.5,290.0,304.0,295.5,290.75,260.25,231.5,186.5,161.5,139.25,117.0,4560.25
15047,Weekend,SB,5.0,83.2,58.0,43.8,32.2,30.6,34.4,68.0,126.4,191.4,239.8,272.4,291.2,302.25,332.75,311.75,295.25,293.25,267.0,267.0,230.5,207.0,162.0,123.5,91.5,4309.5
15047,Weekend,WB,5.0,83.25,55.5,27.75,28.25,23.0,47.5,74.0,143.0,190.0,231.0,266.75,284.5,260.5,267.75,250.5,282.25,290.5,245.75,215.5,181.5,162.5,134.5,114.0,90.75,3950.5
15540,Weekday,EB,5.0,20.0,17.0,8.6,8.8,10.0,14.2,45.0,88.2,121.0,89.4,84.0,104.0,117.6,123.2,147.4,199.4,191.6,196.6,149.0,117.6,97.0,78.2,61.2,55.6,2144.6
15540,Weekday,NB,5.0,23.4,12.7,9.1,7.3,11.3,16.9,33.5,69.2,79.7,70.4,75.2,78.2,93.8,105.0,108.5,125.9,137.6,145.0,113.3,93.4,73.1,62.9,53.9,43.4,1642.7
15540,Weekday,SB,5.0,30.3,17.3,12.5,8.9,14.5,30.1,79.6,169.6,206.2,148.9,126.4,135.2,139.9,144.2,186.1,181.6,169.5,173.4,146.1,123.2,97.3,80.5,66.7,51.3,2539.3
15540,Weekday,WB,5.0,27.2,19.8,11.0,12.2,12.6,33.6,111.8,208.8,240.6,163.0,140.6,151.8,149.8,148.0,173.8,193.4,178.4,182.4,148.0,138.8,107.8,86.6,66.6,57.8,2764.4
15540,Weekend,EB,5.0,56.5,33.5,26.5,25.0,16.0,19.25,29.75,37.5,57.0,74.75,100.25,109.75,123.25,114.0,126.75,127.0,119.75,115.75,115.75,95.25,84.0,68.25,60.25,56.25,1792.0
15540,Weekend,NB,5.0,37.0,34.8,25.2,17.4,23.6,17.8,22.2,41.2,43.4,53.8,60.6,65.0,86.75,100.25,96.25,95.5,82.0,89.75,84.75,81.25,68.0,60.0,47.25,43.75,1411.75
15540,Weekend,SB,5.0,51.2,41.4,28.6,20.0,17.6,21.6,35.2,68.4,100.0,131.2,148.0,132.4,167.5,148.0,140.0,143.0,125.5,130.5,131.5,120.25,106.75,82.75,71.75,62.75,2295.0
