,Roadway Name,From,To,day,LBoro,Segment ID,LZip,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
2725,Kings Highway,E 94 Street,E 93 Street,Weekday,3,167324,11212,213.0,106.2,72.2,61.6,83.4,157.6,346.0,638.4,655.2,593.2,499.6,483.0,516.2,573.0,624.4,709.0,774.8,754.6,730.4,649.8,517.8,423.6,361.8,310.2,10855.0
2727,Kings Highway,E 94 Street,E 93 Street,Weekend,3,167324,11212,353.0,254.75,174.25,141.0,136.5,110.0,151.75,268.5,387.75,452.0,473.0,534.25,540.75,573.5,617.5,628.25,682.5,640.75,599.25,575.0,530.75,464.75,390.0,367.5,10047.25
2712,Kings Highway,E  93 Street,Lenox Road,Weekday,3,167325,11212,197.7,109.3,80.0,70.3,116.6,267.1,596.1,878.7,856.2,713.4,613.6,615.0,654.0,691.3,753.0,790.6,798.1,796.1,773.2,685.0,575.5,451.3,378.0,299.7,12759.8
2715,Kings Highway,E  93 Street,Lenox Road,Weekend,3,167325,11212,359.875,263.0,193.75,163.25,164.75,168.125,225.0,318.0,413.875,491.25,566.125,599.75,606.5,647.75,725.625,715.875,724.5,710.125,685.75,655.125,559.875,478.0,426.125,345.625,11207.625
3647,Rockaway Ave,Hegeman Avenue,Linden Boulevard,Weekday,3,167454,11212,95.29166666666667,65.08333333333333,47.291666666666664,45.666666666666664,61.5,110.45833333333333,220.16666666666666,368.0416666666667,365.25,291.1666666666667,274.7916666666667,284.7916666666667,286.625,295.1666666666667,331.5833333333333,339.375,366.0416666666667,346.0416666666667,352.0416666666667,307.4583333333333,256.3333333333333,219.83333333333334,188.625,154.625,5673.25
3648,Rockaway Ave,Hegeman Avenue,Linden Boulevard,Weekend,3,167454,11212,190.625,146.3125,111.75,92.8125,91.8125,89.3125,106.875,149.25,187.9375,257.625,310.75,323.375,328.5625,345.4375,360.25,359.0625,347.9375,346.1875,308.375,304.625,265.5,240.5,219.875,179.8125,5664.5625
3924,Stewart Ave,Metropolitan Avenue,Grand Street,Weekday,3,167682,11211,21.6,15.0,21.6,22.6,33.5,51.3,84.7,101.6,125.8,122.5,141.8,131.8,120.8,145.9,133.0,137.5,129.1,123.0,107.8,70.7,39.9,29.8,20.9,26.3,1958.5
3925,Stewart Ave,Metropolitan Avenue,Grand Street,Weekend,3,167682,11211,12.75,12.375,12.25,10.25,14.25,20.125,20.25,23.875,24.375,36.875,31.25,35.375,37.75,35.625,42.5,38.125,43.75,43.875,37.875,25.625,19.375,19.125,16.375,13.25,627.25
3754,Shore Parkway,25 Avenue,Bay 41 Street,Weekday,3,190690,11214,1140.4,656.8,422.0,379.4,662.6,1657.0,3033.4,4049.2,4303.0,4001.8,3748.0,3544.0,3533.2,3881.4,4379.8,4456.2,4299.2,4082.8,4096.0,3907.6,3453.2,2819.4,2308.0,1797.4,70611.8
3758,Shore Parkway,25 Avenue,Bay 41 Street,Weekend,3,190690,11214,1968.0,1240.25,828.25,584.5,680.75,1007.5,1851.25,2568.5,3207.0,3925.5,4128.75,3819.5,3840.75,4025.5,4200.0,4329.25,4188.75,4125.25,4032.75,3915.25,3586.0,3131.75,2686.0,2260.5,70131.5
2876,Linden Blvd,Malta Street,Alabama Avenue,Weekday,3,191010,11207,326.4,224.8,152.6,178.0,242.8,554.4,1281.8,1692.8,1600.4,1329.4,1148.4,1098.2,1075.6,1136.8,1265.2,1250.4,1337.6,1310.2,1218.2,1073.2,875.0,745.6,680.0,559.8,22357.6
2878,Linden Blvd,Malta Street,Alabama Avenue,Weekend,3,191010,11207,693.5,514.25,346.75,266.25,260.25,280.5,467.75,671.5,761.75,928.0,1115.0,1099.25,1100.25,1191.75,1237.5,1303.0,1274.25,1307.25,1248.5,1127.75,1012.75,853.25,762.75,698.5,20522.25
2877,Linden Blvd,Malta Street,Alabama Avenue,Weekday,3,191012,11207,322.8,178.0,137.0,141.0,216.2,342.8,516.8,751.8,841.0,798.8,752.6,810.8,893.4,950.2,1077.0,1342.4,1477.0,1478.6,1296.8,1013.4,854.4,670.8,573.2,463.8,17900.6
2879,Linden Blvd,Malta Street,Alabama Avenue,Weekend,3,191012,11207,566.25,433.25,282.25,286.5,290.5,284.25,299.5,387.75,489.5,577.0,669.0,765.5,825.0,924.0,1021.0,1038.5,1062.5,1034.25,985.25,911.75,809.5,745.5,614.5,559.75,15862.75
887,Atlantic Ave,Van Sinderen Avenue,Williams Pl,Weekday,3,191088,11233,172.0,106.9,68.5,53.7,61.6,126.2,277.1,506.8,552.8,425.5,397.6,395.8,407.5,443.5,509.4,674.5,778.7,792.1,747.7,634.7,481.3,388.7,325.0,232.3,9559.9
888,Atlantic Ave,Van Sinderen Avenue,Williams Pl,Weekend,3,191088,11233,324.25,212.125,145.75,141.75,142.375,133.625,135.25,201.875,257.375,303.75,375.375,433.75,475.875,533.5,551.75,586.875,608.75,586.5,576.5,559.0,516.0,430.125,393.875,330.25,8956.25
3755,Shore Parkway,25 Avenue,Bay 41 Street,Weekday,3,194331,11214,104.8,71.2,43.2,31.4,38.6,107.4,219.2,321.6,376.0,388.8,487.4,607.0,618.4,684.0,710.2,884.6,827.0,785.6,817.4,697.6,556.4,413.2,269.4,173.0,10233.4
3759,Shore Parkway,25 Avenue,Bay 41 Street,Weekend,3,194331,11214,207.0,102.25,73.75,55.0,47.0,70.5,102.5,222.5,306.0,427.75,630.0,712.0,863.25,924.75,939.75,1014.0,949.0,846.25,758.25,650.0,469.25,307.0,218.75,202.75,11099.25
3764,Shore Pkwy North,Bay 40 St,25 Ave,Weekday,3,194331,11214,40.375,25.625,14.0,15.875,17.875,58.625,109.0,181.5,205.75,193.125,200.0,228.625,245.875,264.125,260.5,286.625,292.0,306.375,269.25,244.875,207.375,159.0,118.625,76.375,4021.375
3765,Shore Pkwy North,Bay 40 St,25 Ave,Weekend,3,194331,11214,80.0,48.333333333333336,46.0,30.666666666666668,36.333333333333336,52.0,50.333333333333336,75.66666666666667,99.66666666666667,121.33333333333333,169.66666666666666,125.33333333333333,173.0,163.0,197.0,205.0,211.5,204.0,172.5,144.0,116.5,81.5,74.0,65.0,2630.5
3766,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,Weekday,3,194358,11235,31.5,22.5,14.25,12.25,15.0,25.25,65.75,183.75,249.5,241.5,241.25,259.25,268.5,295.75,322.25,330.5,419.25,415.25,376.25,324.5,264.75,176.5,126.75,77.5,4759.5
3767,Shore Pkwy North,E 16 St,Sheepshead Bay Rd,Weekend,3,194358,11235,90.0,59.0,32.0,16.0,25.0,23.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0
1130,Belt Parkway,79 Street,77 Street,Weekday,3,196561,11220,1076.0,703.4,432.4,349.4,437.4,747.2,1458.8,2048.0,1989.6,1800.0,1741.6,1710.2,1829.2,1981.6,2322.8,2377.8,2562.4,2745.8,2643.2,2593.4,2373.0,2062.8,1803.6,1521.8,41311.4
1132,Belt Parkway,79 Street,77 Street,Weekend,3,196561,11220,1563.5,1238.5,893.25,753.25,695.5,689.0,804.25,1138.0,1425.5,1639.5,1767.25,1880.25,1912.5,1973.25,2070.0,2142.75,2258.75,2106.25,1945.5,1974.75,2037.0,1975.0,1772.75,1546.0,38202.25
3984,Tompkins Ave,Dead End,Hancock Street,Weekday,3,219673,11216,345.4,226.6,120.6,87.8,95.4,147.8,322.8,795.4,881.0,819.4,722.8,765.4,838.0,795.4,855.0,1088.6,1232.8,1324.2,1144.0,1011.8,864.2,718.0,638.6,566.0,16407.0
3985,Tompkins Ave,Dead End,Hancock Street,Weekend,3,219673,11216,748.5,544.0,433.75,304.25,227.0,177.5,167.0,289.25,406.25,561.25,708.25,828.75,931.0,961.5,991.5,961.25,990.0,994.75,942.75,844.75,877.75,646.5,653.5,653.75,15844.75
2704,Kings Highway,Avenue J,Avenue I,Weekday,3,228790,11234,57.5,31.6,19.5,23.3,35.5,108.9,326.9,573.6,608.7,547.3,398.4,383.8,386.9,398.5,512.4,599.8,635.3,638.4,527.2,369.3,246.0,163.4,139.4,95.4,7827.0
2707,Kings Highway,Avenue J,Avenue I,Weekend,3,228790,11234,95.875,65.5,46.625,38.375,38.0,43.125,82.375,134.25,174.125,210.0,213.5,269.75,289.75,294.25,314.375,329.25,331.75,302.375,279.375,234.5,196.125,154.875,135.0,106.625,4379.75
2705,Kings Highway,Avenue J,Avenue I,Weekday,3,228792,11234,27.0,16.2,7.8,6.0,5.8,19.2,63.4,138.6,140.0,115.2,97.6,113.2,106.6,116.2,138.8,170.6,188.2,196.0,172.0,117.2,86.8,67.4,54.2,40.6,2204.6
2708,Kings Highway,Avenue J,Avenue I,Weekend,3,228792,11234,51.75,34.25,19.5,15.0,16.75,16.0,23.5,47.0,54.25,64.5,85.5,82.25,87.5,99.5,98.5,101.0,104.25,104.5,105.25,95.0,82.25,69.25,61.25,57.25,1575.75
2706,Kings Highway,Avenue J,Avenue I,Weekday,3,228794,11234,19.8,8.8,6.6,6.6,12.0,45.0,98.0,210.0,254.2,193.2,130.4,123.2,134.8,138.8,189.0,222.8,246.4,260.2,193.6,137.2,95.6,67.0,53.0,41.0,2887.2
2709,Kings Highway,Avenue J,Avenue I,Weekend,3,228794,11234,36.75,25.5,16.0,14.25,15.25,15.25,23.5,43.25,57.5,77.0,72.0,99.0,123.0,127.5,119.5,129.75,135.75,116.5,107.0,92.0,75.5,57.5,51.25,50.75,1681.25
2185,Flatbush Ave,Aviation Road,Marine Parkway Bridge,Weekday,3,232613,11234,125.4,49.0,32.2,42.0,84.2,312.6,778.8,1573.8,1151.6,806.6,654.8,651.8,636.4,712.6,776.4,895.4,805.0,794.0,651.4,537.8,351.8,342.8,248.4,207.8,13222.6
2187,Flatbush Ave,Aviation Road,Marine Parkway Bridge,Weekend,3,232613,11234,186.5,93.75,59.25,35.75,46.75,100.75,178.0,341.0,460.5,570.75,708.75,751.5,770.25,679.75,719.0,753.75,739.5,626.5,607.75,492.0,383.0,289.0,317.75,234.0,10145.5
2186,Flatbush Ave,Aviation Road,Marine Parkway Bridge,Weekday,3,232619,11234,144.0,66.2,67.2,52.6,104.8,429.6,674.4,720.4,707.6,575.6,559.6,557.2,623.2,713.2,936.2,1139.2,1204.2,1213.6,1042.4,800.6,633.6,487.8,365.0,237.2,14055.4
2188,Flatbush Ave,Aviation Road,Marine Parkway Bridge,Weekend,3,232619,11234,226.5,134.75,90.0,56.5,68.75,121.25,237.75,286.0,457.25,568.25,568.0,654.0,728.0,726.5,809.5,791.0,751.75,666.75,623.5,575.0,463.0,393.25,319.0,247.75,10564.0
3153,Montrose Ave,Union Avenue,Lorimer Street,Weekday,3,251085,11206,45.2,30.2,18.4,16.4,17.2,30.4,109.0,230.2,278.8,206.6,158.8,177.0,191.6,208.4,232.0,236.8,230.6,231.6,203.0,169.4,135.2,115.6,103.4,81.8,3457.6
3154,Montrose Ave,Union Avenue,Lorimer Street,Weekend,3,251085,11206,92.0,75.25,60.25,40.5,28.5,35.5,41.75,60.5,87.5,117.25,127.25,137.75,172.0,193.0,205.25,207.5,196.75,169.0,176.0,156.5,135.0,123.0,120.25,100.5,2858.75
1073,Bedford Ave,Lorimer Street,North 12 Street,Weekday,3,254353,11222,160.2,111.4,84.8,64.8,59.2,83.6,168.2,269.2,258.6,223.4,215.8,247.6,277.4,257.8,249.2,315.2,331.4,350.4,331.2,324.8,314.4,276.6,248.8,207.4,5431.4
1074,Bedford Ave,Lorimer Street,North 12 Street,Weekend,3,254353,11222,256.5,213.25,194.75,170.0,132.0,97.5,84.0,104.75,159.5,205.0,253.0,284.0,316.25,315.0,309.5,298.0,320.0,318.5,320.75,315.5,278.0,289.25,250.0,237.25,5722.25
1166,Borinquen Pl,Havemeyer Street,Marcy Avenue,Weekday,3,256655,11211,440.0,307.4,237.4,216.6,326.2,555.2,817.6,988.0,962.2,882.0,803.8,880.6,885.8,888.6,926.2,994.2,948.6,1014.4,895.2,776.8,718.0,677.4,664.8,660.8,17467.8
1168,Borinquen Pl,Havemeyer Street,Marcy Avenue,Weekend,3,256655,11211,848.75,801.75,712.75,590.75,531.25,488.0,579.5,602.25,642.25,694.0,755.5,800.5,835.75,865.5,876.0,862.25,854.75,871.75,868.0,849.5,824.5,756.0,733.0,672.75,17917.0
1167,Borinquen Pl,Havemeyer Street,Marcy Avenue,Weekday,3,256656,11211,428.0,266.6,200.0,173.0,201.8,227.6,372.4,541.2,591.4,564.4,617.0,768.2,692.6,704.6,864.0,1186.6,1308.4,1296.0,1096.8,752.0,571.4,478.8,456.8,460.4,14820.0
1169,Borinquen Pl,Havemeyer Street,Marcy Avenue,Weekend,3,256656,11211,553.25,524.25,489.25,425.25,388.75,228.25,210.5,271.75,288.25,322.25,390.5,419.0,484.75,510.0,549.75,706.75,958.0,891.75,851.25,801.0,651.25,526.25,440.25,409.5,12291.75
2247,Fountain Ave,Dumont Avenue,Hegeman Avenue,Weekday,3,9002816,11208,63.6,37.5,29.1,27.0,33.5,98.0,255.6,396.3,446.0,350.7,309.1,369.6,411.5,392.8,416.7,478.8,523.5,520.7,483.7,374.6,298.9,186.4,132.5,100.8,6736.9
2248,Fountain Ave,Dumont Avenue,Hegeman Avenue,Weekend,3,9002816,11208,84.125,57.125,40.375,33.0,30.25,42.25,60.875,112.5,180.25,222.625,305.5,341.25,385.375,435.75,390.875,411.625,407.375,386.125,299.375,233.125,207.5,151.75,108.75,89.625,5017.375
3414,Park Ave,Tompkins Avenue,Delmonico Pl,Weekday,3,9003577,11206,50.4,27.5,19.2,19.1,22.7,55.0,129.7,213.9,197.2,163.3,159.2,192.8,201.3,195.2,227.3,242.0,274.8,253.7,228.3,198.5,129.4,106.5,87.9,72.4,3467.3
3415,Park Ave,Tompkins Avenue,Delmonico Pl,Weekend,3,9003577,11206,101.0,91.625,67.125,48.0,50.0,35.5,51.0,66.75,93.0,115.75,144.5,166.625,163.375,170.625,196.625,212.0,198.375,171.25,172.875,151.25,139.75,125.25,125.0,89.0,2946.25
3390,Park Ave,Dead End,Dead End,Weekday,3,9003582,11206,95.4,65.6,38.2,29.1,36.0,79.0,145.0,239.3,288.8,256.0,232.0,236.0,240.0,241.6,273.2,289.7,334.9,336.6,334.0,288.7,223.0,196.9,161.1,128.0,4788.1
3391,Park Ave,Dead End,Dead End,Weekend,3,9003582,11206,147.375,142.5,108.875,77.875,71.375,65.625,64.5,75.5,133.25,151.25,159.75,189.625,190.625,202.25,230.0,232.625,215.75,243.875,221.875,218.25,204.875,186.75,171.875,142.375,3848.625
3416,Park Ave,Tompkins Park,Delmonico Pl,Weekday,3,9003582,11206,70.6,41.1,29.6,21.9,30.4,61.3,143.6,296.3,249.3,225.2,222.7,217.7,221.5,226.0,292.5,343.2,356.9,339.6,297.7,246.2,192.5,153.9,126.8,110.3,4516.8
3417,Park Ave,Tompkins Park,Delmonico Pl,Weekend,3,9003582,11206,119.125,101.75,75.5,58.125,49.375,48.0,48.25,72.25,99.625,117.625,131.5,157.625,161.625,181.125,199.5,215.625,214.5,187.5,180.875,158.375,177.25,138.5,119.25,105.5,3118.375
3220,Myrtle Ave,Tompkins Houses Pedestrian Path,Throop Avenue,Weekday,3,9003591,11206,82.2,59.2,43.5,28.6,41.5,103.1,216.5,236.7,225.2,194.3,205.5,204.8,212.5,197.2,210.5,197.2,196.0,195.8,169.3,163.6,139.4,126.9,123.9,126.1,3699.5
3221,Myrtle Ave,Tompkins Houses Pedestrian Path,Throop Avenue,Weekend,3,9003591,11206,155.5,139.25,102.375,99.5,67.25,49.625,58.25,92.125,122.25,145.375,173.625,199.375,216.125,224.0,213.875,206.125,188.125,196.625,180.0,150.5,144.625,146.875,163.25,146.0,3580.625
1762,Dekalb Ave,Taaffe Pl,Classon Avenue,Weekday,3,9005462,11205,160.4,113.6,73.4,63.0,69.6,156.4,333.6,510.0,607.6,520.0,416.0,490.8,493.0,446.2,534.4,533.4,522.0,536.0,519.2,472.4,402.4,343.6,285.2,243.2,8845.4
1763,Dekalb Ave,Taaffe Pl,Classon Avenue,Weekend,3,9005462,11205,289.25,252.0,184.75,159.5,131.5,110.75,164.0,235.75,325.0,371.25,407.25,455.25,459.75,443.5,486.25,531.25,522.5,489.5,482.75,467.5,441.25,360.75,375.75,332.5,8479.5
2773,Lafayette Ave,Classon Avenue,Franklin Avenue,Weekday,3,9005486,11238,221.0,144.6,76.0,60.0,68.0,100.8,255.2,417.6,425.8,459.6,471.4,509.2,532.2,524.0,530.4,623.2,669.8,704.4,666.6,589.0,503.6,438.6,401.6,365.8,9758.4
2774,Lafayette Ave,Classon Avenue,Franklin Avenue,Weekend,3,9005486,11238,442.75,364.5,241.25,156.0,120.5,73.0,77.25,145.5,216.5,306.5,347.75,385.0,416.0,462.25,497.5,546.0,562.75,554.5,560.75,529.25,480.0,477.0,381.75,361.0,8705.25
3899,Stanley Ave,108 Street,Snediker Avenue,Weekday,3,9006987,11207,76.6,42.1,25.7,19.4,22.1,46.2,129.3,282.4,373.5,276.2,220.4,197.2,188.9,216.2,261.5,311.6,361.8,369.5,319.5,282.4,218.6,170.3,142.3,114.1,4667.8
3900,Stanley Ave,108 Street,Snediker Avenue,Weekend,3,9006987,11207,93.5,63.0,49.125,37.375,36.5,44.0,53.375,89.125,121.125,159.125,207.0,221.0,229.375,227.375,250.5,241.875,243.75,238.75,224.25,193.5,184.875,151.375,117.625,106.875,3584.375
3903,Stanley Ave,Snediker Avenue,Hinsdale Street,Weekday,3,9006989,11207,64.8,36.3,30.0,26.0,46.0,82.6,171.5,281.9,299.4,220.9,209.8,224.7,233.5,266.2,291.7,345.9,382.8,375.2,338.8,269.5,217.6,174.9,136.1,116.7,4842.8
3904,Stanley Ave,Snediker Avenue,Hinsdale Street,Weekend,3,9006989,11207,99.625,70.0,50.75,41.25,44.875,43.625,65.875,97.875,124.875,166.375,208.875,218.125,234.875,258.875,275.5,266.0,256.625,261.125,235.5,203.25,190.125,152.25,124.875,112.5,3803.625
3218,Myrtle Ave,Throop Avenue,Tompkins Avenue,Weekday,3,9009379,11206,142.0,84.3,58.5,47.9,52.4,98.9,260.2,302.7,278.9,265.7,271.2,265.3,264.4,272.6,270.0,249.9,293.4,312.5,293.0,284.6,259.7,223.8,197.2,189.0,5238.1
3219,Myrtle Ave,Throop Avenue,Tompkins Avenue,Weekend,3,9009379,11206,205.5,175.125,133.0,119.375,110.875,79.75,95.375,127.875,154.625,192.75,253.375,261.125,288.125,319.25,342.625,337.25,350.625,341.375,342.5,296.5,267.5,248.625,229.875,202.0,5475.0
1117,Belt Parkway,20 Avenue,21 Avenue,Weekday,3,9012502,11214,954.8,547.6,341.2,321.0,613.0,1904.8,3579.2,3937.6,3897.4,3518.0,3234.0,3142.0,3161.4,3431.0,3911.6,3957.8,4119.2,4167.8,3953.4,3634.0,2990.6,2400.0,2078.4,1574.4,65370.2
1119,Belt Parkway,20 Avenue,21 Avenue,Weekend,3,9012502,11214,1551.0,1027.25,672.0,527.0,612.5,1018.25,1713.5,2105.75,2553.0,2885.25,3135.0,3388.5,3655.25,3664.0,3835.5,3850.5,3949.5,4010.5,3678.75,3619.0,3163.5,2772.25,2508.0,2032.75,61928.5
1118,Belt Parkway,20 Avenue,21 Avenue,Weekday,3,9012504,11214,935.8,488.6,379.2,395.8,730.2,1732.0,3465.6,3809.2,3919.4,3700.2,3252.8,3162.2,3220.6,3628.6,3889.4,3797.4,3629.6,3707.4,3595.4,3510.0,2975.6,2459.0,1991.8,1517.2,63893.0
1120,Belt Parkway,20 Avenue,21 Avenue,Weekend,3,9012504,11214,1548.25,1058.5,718.75,576.0,705.0,972.75,1447.25,1855.25,2489.5,3022.25,3486.25,3860.0,4086.5,3961.75,3697.75,3817.5,3868.5,3707.75,3621.75,3560.0,3146.5,2740.25,2391.0,1940.75,62279.75
1369,Brooklyn Queens Expressway,Metropolitan Avenue,Rodney Street,Weekday,3,9012681,11211,1345.8,707.8,692.0,1088.8,2093.4,2725.8,3121.8,2950.2,2955.8,2884.8,2948.2,2990.2,2940.6,2882.0,2841.6,2684.0,2522.8,2480.2,2564.6,2770.4,2765.8,2530.6,2022.8,1741.6,57251.6
1371,Brooklyn Queens Expressway,Metropolitan Avenue,Rodney Street,Weekend,3,9012681,11211,1397.5,1104.75,920.0,936.0,1178.0,1694.25,2203.5,2398.5,2650.75,2855.75,2971.0,2962.25,2914.25,3004.75,3116.75,3002.25,2902.0,2884.5,2931.5,2805.0,2703.25,2653.0,2272.0,1711.0,56172.5
1370,Brooklyn Queens Expressway,Metropolitan Avenue,Rodney Street,Weekday,3,9013207,11211,1471.4,954.0,716.0,791.6,1366.8,2701.6,3217.4,3076.0,2883.8,2878.8,2804.2,2855.0,2866.0,2923.2,2710.8,2889.8,2630.2,2737.6,2686.4,2841.0,3043.6,2668.0,2354.2,2096.2,58163.6
1372,Brooklyn Queens Expressway,Metropolitan Avenue,Rodney Street,Weekend,3,9013207,11211,2082.0,1601.0,1240.25,1054.0,1280.0,1420.25,2077.5,2475.0,2687.75,2730.75,2925.25,2930.75,2902.25,2847.75,2968.75,3081.25,2971.25,2942.0,2985.25,2859.25,2812.75,2802.5,2750.0,2322.5,58750.0
202,11 St,47 Avenue,47 Road,Weekday,4,36699,11101,123.0,93.2,74.4,86.2,120.0,310.0,549.8,664.8,663.2,574.6,390.6,349.8,367.8,374.2,392.0,412.4,419.2,372.6,344.2,253.2,196.8,177.0,160.8,169.8,7639.6
4114,Vernon Blvd,46 Road,47 Avenue,Weekday,4,36705,11101,87.16666666666667,59.63333333333333,48.166666666666664,46.63333333333333,67.36666666666666,123.06666666666666,216.43333333333334,303.1,346.6333333333333,299.46666666666664,285.96666666666664,300.93333333333334,300.06666666666666,303.43333333333334,319.1666666666667,346.03333333333336,329.46666666666664,325.43333333333334,273.6333333333333,241.53333333333333,202.36666666666667,177.4,146.43333333333334,124.33333333333333,5273.866666666667
4115,Vernon Blvd,46 Road,47 Avenue,Weekend,4,36705,11101,133.5625,100.5625,78.625,66.4375,58.75,68.25,84.6875,117.0625,149.375,193.9375,252.25,277.6875,285.25,287.8125,286.25,300.625,303.5,303.6875,287.1875,253.9375,225.25,198.9375,168.8125,138.5625,4621.0
4116,Vernon Blvd,46Th Road,47Th Avenue,Weekday,4,36705,11101,87.4,49.4,34.0,38.4,47.2,99.2,192.8,235.8,272.8,258.0,249.2,267.2,278.6,283.0,319.0,280.6,270.6,271.6,210.2,201.0,177.6,154.4,124.2,120.0,4522.2
4117,Vernon Blvd,46Th Road,47Th Avenue,Weekend,4,36705,11101,126.5,77.5,61.5,39.25,39.75,62.0,79.25,113.5,138.5,154.0,167.75,212.0,226.0,223.5,236.5,236.75,248.5,213.0,206.5,179.25,162.75,136.25,150.75,129.0,3620.25
4118,Vernon Blvd,47 Avenue,46 Road,Weekday,4,36705,11101,102.0,81.0,83.2,74.4,90.8,149.2,248.4,351.8,364.2,290.0,295.0,306.2,347.4,333.8,367.8,356.0,369.8,332.0,305.4,245.0,246.8,213.4,196.8,164.8,5915.2
4119,Vernon Blvd,47 Avenue,46 Road,Weekend,4,36705,11101,200.0,154.75,112.25,84.25,77.25,82.5,108.75,118.75,159.5,211.25,286.25,285.75,297.75,307.0,310.75,314.5,313.5,275.75,243.0,229.0,206.0,180.0,174.0,173.0,4905.5
318,21 St,45 Road,46 Ave,Weekday,4,36837,11101,165.5,110.4,88.9,78.8,93.2,149.7,262.3,361.7,353.0,315.9,310.2,328.4,332.7,328.8,372.5,428.5,426.1,387.9,374.2,336.1,312.3,277.3,261.5,241.0,6696.9
319,21 St,45 Road,46 Ave,Weekend,4,36837,11101,241.875,197.375,149.125,118.0,126.125,98.25,111.75,170.0,189.875,221.25,246.25,276.75,288.25,282.875,294.25,314.625,321.25,303.0,320.0,287.75,261.625,233.125,221.875,212.75,5488.0
320,21 St,45 Road,46 Avenue,Weekday,4,36837,11101,150.15,106.05,82.8,80.35,110.9,180.75,290.5,391.75,421.6,381.7,350.1,329.0,334.9,337.15,344.9,383.05,400.9,392.1,321.95,263.1,234.1,219.65,194.2,182.8,6484.45
321,21 St,45 Road,46 Avenue,Weekend,4,36837,11101,265.375,234.875,162.25,133.625,126.125,114.625,123.875,182.75,180.75,232.125,265.625,289.125,300.375,315.5,339.375,356.5,394.125,401.25,399.0,346.875,313.625,289.125,276.75,256.375,6300.0
322,21 St,46 Avenue,45 Road,Weekday,4,36837,11101,173.4,123.7,93.9,92.0,126.9,212.3,347.6,480.4,516.2,484.6,458.7,461.9,434.4,447.9,461.6,521.5,560.7,547.4,438.3,339.9,306.7,275.0,240.6,237.2,8382.8
323,21 St,46 Avenue,45 Road,Weekend,4,36837,11101,265.0,223.0,177.5,158.375,179.625,161.0,162.875,198.375,236.25,259.25,285.125,303.375,319.0,318.75,357.625,363.5,389.25,396.25,358.125,320.875,280.0,247.375,242.125,242.5,6445.125
1750,Cypress Ave,Troutman Street,Starr Street,Weekday,4,45054,11385,50.7,33.6,31.6,29.5,43.0,79.4,156.7,217.3,220.2,174.1,156.1,165.2,179.3,188.0,207.4,242.7,279.8,290.2,238.3,187.3,145.6,124.2,98.8,83.7,3622.7
1751,Cypress Ave,Troutman Street,Starr Street,Weekend,4,45054,11385,99.5,66.0,69.5,50.5,61.5,70.0,85.0,115.5,128.0,140.0,178.5,181.5,,,,,,,,,,,,,
2217,Flushing Ave,Seneca Avenue,Onderdonk Avenue,Weekday,4,45069,11385,138.0,94.5,100.5,109.0,164.4,269.8,465.1,580.7,564.9,536.2,499.3,526.1,553.6,578.5,564.9,615.5,630.5,690.4,627.4,479.9,368.8,284.0,232.5,196.3,9870.8
2218,Flushing Ave,Seneca Avenue,Onderdonk Avenue,Weekend,4,45069,11385,229.375,200.375,158.0,122.5,148.25,140.75,191.625,233.75,297.125,326.75,386.5,410.75,458.75,507.25,485.875,488.875,477.75,465.5,451.625,414.625,371.5,305.75,260.375,229.75,7763.375
2211,Flushing Ave,53 Street,54 Street,Weekday,4,45322,11378,143.8,103.6,104.0,116.55,178.6,337.55,571.7,715.35,700.15,659.4,622.45,666.5,663.75,679.0,692.05,758.9,776.5,850.6,719.8,526.25,398.75,307.0,260.9,228.25,11781.4
2212,Flushing Ave,53 Street,54 Street,Weekend,4,45322,11378,279.8,240.7,170.8,127.5,164.9,163.8,225.1,292.2,359.9,392.1,449.8,478.8,519.125,562.75,575.125,534.0,553.875,544.75,568.0,531.375,450.0,363.125,342.375,302.0,9212.0
3222,Myrtle Ave,Woodbine St,St Nicholas Ave,Weekday,4,45402,11385,92.6,75.9,50.0,43.4,51.1,89.8,175.7,252.1,225.6,211.5,191.8,195.7,195.1,213.1,209.6,200.6,233.7,224.6,213.4,221.0,186.0,193.4,149.6,126.9,4022.2
3223,Myrtle Ave,Woodbine St,St Nicholas Ave,Weekend,4,45402,11385,156.25,118.75,97.125,82.5,83.25,64.25,80.125,107.25,155.125,199.375,223.625,222.375,240.375,235.625,230.75,241.125,238.375,228.375,236.625,224.5,189.0,177.875,158.125,142.75,4133.5
3216,Myrtle Ave,St Nicholas Avenue,Madison Street,Weekday,4,45405,11385,98.4,78.9,49.7,47.8,61.0,101.6,191.8,280.7,297.9,252.4,231.0,235.5,257.0,253.8,259.7,298.9,315.4,322.8,317.8,295.5,256.5,202.4,170.1,148.6,5025.2
